dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
3,1,unbalanced_ot,0.1,-0.3575502932071686,0.0,0.055,1.0151660442352295
3,1,wasserstein,0.3,-0.4800834059715271,0.0,0.0377,4.300144195556641
3,1,partial_ot,0.3,-0.360394150018692,0.0,0.0522,0.831990659236908
3,1,unbalanced_ot,0.3,-0.36856406927108765,0.0,0.0501,1.9725265502929688
3,1,wasserstein,1.0,-1.5460847616195679,0.0112,0.016,10.180915832519531
3,1,partial_ot,1.0,-0.3587099611759186,0.0,0.0521,1.4155429601669312
3,1,unbalanced_ot,1.0,-0.92499178647995,0.0006,0.0221,6.570816993713379
4,0,bc,1.0,-1.3648430109024048,0.004,0.0115,7.110243797302246
4,0,forward_kl,1.0,-0.5413095951080322,0.0,0.0228,0.4691780209541321
4,0,wasserstein,0.03,-0.4807046949863434,0.0,0.0261,0.5970271825790405
4,0,partial_ot,0.03,-0.47721153497695923,0.0,0.0242,0.12555579841136932
4,0,unbalanced_ot,0.03,-0.48341602087020874,0.0,0.0237,0.9711812138557434
4,0,wasserstein,0.05,-0.49071288108825684,0.0,0.0275,2.2237420082092285
4,0,partial_ot,0.05,-0.47795990109443665,0.0,0.0222,-0.21571084856987
4,0,unbalanced_ot,0.05,-0.4717574119567871,0.0,0.0259,1.2053841352462769
4,0,wasserstein,0.1,-0.48569706082344055,0.0,0.0254,1.689034104347229
4,0,partial_ot,0.1,-0.4765172004699707,0.0,0.0217,0.9760528802871704
4,0,unbalanced_ot,0.1,-0.4725914001464844,0.0,0.0262,1.0423355102539062
4,0,wasserstein,0.3,-0.5943231582641602,0.0,0.0173,4.16026496887207
4,0,partial_ot,0.3,-0.47455474734306335,0.0,0.0264,-0.20260171592235565
4,0,unbalanced_ot,0.3,-0.48609188199043274,0.0,0.0213,1.91812002658844
4,0,wasserstein,1.0,-1.5788114070892334,0.0083,0.0081,10.278695106506348
4,0,partial_ot,1.0,-0.4809674918651581,0.0,0.026,1.265519618988037
4,0,unbalanced_ot,1.0,-1.0043585300445557,0.0003,0.0088,7.606464385986328
4,1,bc,1.0,-1.394167184829712,0.0053,0.0095,7.975297927856445
4,1,forward_kl,1.0,-0.6805076003074646,0.0,0.014,0.056152358651161194
4,1,wasserstein,0.03,-0.4818847179412842,0.0,0.0253,0.757244348526001
4,1,partial_ot,0.03,-0.4789302349090576,0.0,0.0251,0.3684760630130768
4,1,unbalanced_ot,0.03,-0.4872379004955292,0.0,0.0233,0.4720989763736725
4,1,wasserstein,0.05,-0.48015716671943665,0.0,0.0246,1.9282886981964111
4,1,partial_ot,0.05,-0.47805577516555786,0.0,0.0248,-0.09676752984523773
4,1,unbalanced_ot,0.05,-0.4825071394443512,0.0,0.0221,0.9568837881088257
4,1,wasserstein,0.1,-0.48940449953079224,0.0,0.0271,1.3588062524795532
4,1,partial_ot,0.1,-0.48565390706062317,0.0,0.022,0.17190277576446533
4,1,unbalanced_ot,0.1,-0.4823361933231354,0.0,0.0264,1.0199170112609863
4,1,wasserstein,0.3,-0.5863785147666931,0.0,0.0199,3.886321544647217
4,1,partial_ot,0.3,-0.4833730459213257,0.0,0.0239,0.11797912418842316
4,1,unbalanced_ot,0.3,-0.48778852820396423,0.0,0.0223,1.9051964282989502
4,1,wasserstein,1.0,-1.6097333431243896,0.0088,0.0075,9.30252456665039
4,1,partial_ot,1.0,-0.47611358761787415,0.0,0.0267,0.8915408849716187
