dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,2,wasserstein,0.1,-0.3411509394645691,0.0,0.0463,1.5064932107925415
4,2,wasserstein,0.3,-0.4594469666481018,0.0,0.0288,3.53873348236084
4,2,wasserstein,1.0,-1.726820945739746,0.017,0.0123,9.50536060333252
8,0,bc,1.0,-2.0863242149353027,0.0165,0.0015,5.740349292755127
8,0,forward_kl,1.0,-0.5508604645729065,0.0,0.0118,-2.7763724327087402
8,0,l2_constraint,0.03,-0.6602965593338013,0.0,0.0066,0.8782361149787903
8,0,l2_constraint,0.05,-0.6654995679855347,0.0,0.0067,1.437347412109375
8,0,l2_constraint,0.1,-0.659552812576294,0.0,0.0052,2.056887149810791
8,0,l2_constraint,0.3,-0.6589887738227844,0.0,0.0064,4.150547504425049
8,0,l2_constraint,1.0,-0.6688178777694702,0.0,0.0055,14.247356414794922
8,0,partial_ot,0.03,-0.7120571136474609,0.0,0.0042,-0.6930872797966003
8,0,partial_ot,0.05,-0.7503555417060852,0.0,0.0031,-0.5289577841758728
8,0,partial_ot,0.1,-1.1798840761184692,0.0,0.0012,-3.002223253250122
8,0,partial_ot,0.3,-3.187495231628418,0.0139,0.0002,-13.212181091308594
8,0,partial_ot,1.0,-8.797739028930664,0.3053,0.0,-80.42284393310547
8,0,reverse_kl,1.0,-0.3542386591434479,0.0,0.0593,-4.445689678192139
8,0,unbalanced_ot,0.03,-0.6629356741905212,0.0,0.0066,0.7557557225227356
8,0,unbalanced_ot,0.05,-0.6647955775260925,0.0,0.005,1.008292555809021
8,0,unbalanced_ot,0.1,-0.6582024693489075,0.0,0.0058,0.7461265921592712
8,0,unbalanced_ot,0.3,-0.6628010869026184,0.0,0.0051,2.24407696723938
8,0,unbalanced_ot,1.0,-1.2608075141906738,0.0004,0.0023,7.564159393310547
8,0,wasserstein,0.03,-0.6627638936042786,0.0,0.0057,0.8820147514343262
8,0,wasserstein,0.05,-0.6644361019134521,0.0,0.0057,1.540686011314392
8,0,wasserstein,0.1,-0.6688132882118225,0.0,0.0055,1.8972615003585815
8,0,wasserstein,0.3,-0.7915439605712891,0.0,0.0047,4.0643510818481445
8,0,wasserstein,1.0,-2.0299878120422363,0.0143,0.0015,11.852766990661621
8,1,bc,1.0,-2.1189703941345215,0.0228,0.0021,6.0372233390808105
8,1,forward_kl,1.0,-0.5581998825073242,0.0,0.0104,-2.3896214962005615
8,1,l2_constraint,0.03,-0.6541213989257812,0.0,0.0055,1.2327806949615479
8,1,l2_constraint,0.05,-0.663747251033783,0.0,0.0053,1.349544882774353
8,1,l2_constraint,0.1,-0.6597721576690674,0.0,0.0048,1.8576604127883911
8,1,l2_constraint,0.3,-0.6630643606185913,0.0,0.0069,4.686135292053223
8,1,l2_constraint,1.0,-0.6675373911857605,0.0,0.0071,14.301822662353516
8,1,partial_ot,0.03,-0.6875949501991272,0.0,0.0046,-0.2647746801376343
8,1,partial_ot,0.05,-1.0265374183654785,0.0,0.0011,-1.3432323932647705
8,1,partial_ot,0.1,-1.4633703231811523,0.0,0.0004,-3.443253517150879
8,1,partial_ot,0.3,-3.32195782661438,0.0031,0.0,-15.560976028442383
8,1,partial_ot,1.0,-6.4278883934021,0.2312,0.0,-62.31114196777344
8,1,reverse_kl,1.0,-0.4165729582309723,0.0,0.0309,5.931127071380615
8,1,unbalanced_ot,0.03,-0.660332202911377,0.0,0.0067,1.0806736946105957
8,1,unbalanced_ot,0.05,-0.6611983776092529,0.0,0.0055,0.9043097496032715
8,1,unbalanced_ot,0.1,-0.6552183628082275,0.0,0.0055,0.7825006246566772
8,1,unbalanced_ot,0.3,-0.6699572801589966,0.0,0.005,2.3344411849975586
8,1,unbalanced_ot,1.0,-1.267087459564209,0.0002,0.0017,6.872584819793701
8,1,wasserstein,0.03,-0.667711615562439,0.0,0.0057,1.372352123260498
8,1,wasserstein,0.05,-0.661009669303894,0.0,0.0054,1.2048251628875732
8,1,wasserstein,0.1,-0.6687361001968384,0.0,0.0063,1.7412004470825195
8,1,wasserstein,0.3,-0.7971780896186829,0.0,0.0031,3.7153491973876953
8,1,wasserstein,1.0,-2.024336814880371,0.0153,0.0012,11.164872169494629
8,2,bc,1.0,-2.134188175201416,0.0227,0.0016,5.961915969848633
8,2,forward_kl,1.0,-0.52183997631073,0.0,0.0137,-2.4797754287719727
8,2,l2_constraint,0.03,-0.6637589931488037,0.0,0.0064,1.5154128074645996
8,2,l2_constraint,0.05,-0.6544641852378845,0.0,0.0059,1.2314176559448242
8,2,l2_constraint,0.1,-0.6584849953651428,0.0,0.0047,2.0124683380126953
8,2,l2_constraint,0.3,-0.6678606271743774,0.0,0.0051,4.9535369873046875
8,2,l2_constraint,1.0,-0.6610851287841797,0.0,0.006,15.470381736755371
8,2,partial_ot,0.03,-0.697884738445282,0.0,0.0051,-0.43294045329093933
8,2,partial_ot,0.05,-1.0184497833251953,0.0,0.0016,-1.8992445468902588
8,2,partial_ot,0.1,-1.2620182037353516,0.0,0.0005,-2.8665833473205566
8,2,partial_ot,0.3,-2.822023391723633,0.0135,0.0003,-14.704041481018066
8,2,partial_ot,1.0,-8.217559814453125,0.285,0.0,-68.40724182128906
8,2,reverse_kl,1.0,-0.4036579728126526,0.0,0.0358,-3.3554279804229736
8,2,unbalanced_ot,0.03,-0.6614230275154114,0.0,0.0076,0.8947234153747559
8,2,unbalanced_ot,0.05,-0.6579939723014832,0.0,0.0044,0.8389689922332764
8,2,unbalanced_ot,0.1,-0.661305844783783,0.0,0.0055,1.4000566005706787
8,2,unbalanced_ot,0.3,-0.6604592204093933,0.0,0.0044,2.2285540103912354
8,2,unbalanced_ot,1.0,-1.2406169176101685,0.0004,0.0025,6.6099395751953125
8,2,wasserstein,0.03,-0.6652711033821106,0.0,0.0073,1.2645928859710693
8,2,wasserstein,0.05,-0.6634228229522705,0.0,0.0049,1.0702505111694336
8,2,wasserstein,0.1,-0.6704352498054504,0.0,0.0053,2.082838296890259
8,2,wasserstein,0.3,-0.8077016472816467,0.0,0.0037,3.8522326946258545
8,2,wasserstein,1.0,-1.951385736465454,0.0114,0.0012,11.346611022949219
