dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,1,wasserstein,0.3,-0.4931080639362335,0.0,0.0299,3.6332995891571045
4,1,wasserstein,1.0,-1.7535929679870605,0.0172,0.013,9.9476957321167
4,2,bc,1.0,-1.7941762208938599,0.0204,0.014,5.4866743087768555
4,2,forward_kl,1.0,-0.33436545729637146,0.0,0.0559,-1.033110499382019
4,2,l2_constraint,0.03,-0.32910844683647156,0.0,0.0496,0.9655603170394897
4,2,l2_constraint,0.05,-0.3313315808773041,0.0,0.0501,0.7060423493385315
4,2,l2_constraint,0.1,-0.3298068344593048,0.0,0.0494,1.9145554304122925
4,2,l2_constraint,0.3,-0.33875855803489685,0.0,0.0477,4.098913669586182
4,2,l2_constraint,1.0,-0.33288905024528503,0.0,0.0531,15.173802375793457
4,2,partial_ot,0.03,-0.3636472523212433,0.0,0.0387,-0.5139586925506592
4,2,partial_ot,0.05,-0.46466660499572754,0.0,0.0257,-1.0753682851791382
4,2,partial_ot,0.1,-1.6242828369140625,0.0,0.0006,-6.177642822265625
4,2,partial_ot,0.3,-3.697523355484009,0.0171,0.0001,-22.393945693969727
4,2,partial_ot,1.0,-8.655228614807129,0.323,0.0016,-91.70885467529297
4,2,reverse_kl,1.0,-0.358539342880249,0.0,0.0517,-0.9363051652908325
4,2,unbalanced_ot,0.03,-0.331362783908844,0.0,0.0471,0.574405312538147
4,2,unbalanced_ot,0.05,-0.33045873045921326,0.0,0.0459,0.6193519830703735
4,2,unbalanced_ot,0.1,-0.3302730619907379,0.0,0.0463,0.7021855711936951
4,2,unbalanced_ot,0.3,-0.335354745388031,0.0,0.0481,1.755014181137085
4,2,unbalanced_ot,1.0,-0.9496854543685913,0.0005,0.0182,6.171112537384033
4,2,wasserstein,0.03,-0.337281733751297,0.0,0.0417,0.8044888377189636
4,2,wasserstein,0.05,-0.3342679440975189,0.0,0.0486,0.7881109714508057
4,2,wasserstein,0.1,-0.3417673408985138,0.0,0.046,1.4900938272476196
4,2,wasserstein,0.3,-0.4731440544128418,0.0,0.028,3.446855068206787
4,2,wasserstein,1.0,-1.7554394006729126,0.0184,0.0122,9.3355131149292
8,0,bc,1.0,-2.0740702152252197,0.0166,0.0016,5.480857849121094
8,0,forward_kl,1.0,-0.5500760674476624,0.0,0.0118,-3.0983726978302
8,0,l2_constraint,0.03,-0.6603094935417175,0.0,0.0066,0.877819836139679
8,0,l2_constraint,0.05,-0.6655115485191345,0.0,0.0067,1.4362027645111084
8,0,l2_constraint,0.1,-0.6594973802566528,0.0,0.0052,2.055368423461914
8,0,l2_constraint,0.3,-0.6591016054153442,0.0,0.0065,4.131038188934326
8,0,l2_constraint,1.0,-0.668448805809021,0.0,0.0054,14.0464506149292
8,0,partial_ot,0.03,-0.6975013613700867,0.0,0.0051,-0.6616062521934509
8,0,partial_ot,0.05,-0.7470056414604187,0.0,0.0029,-0.5554519295692444
8,0,partial_ot,0.1,-0.99369215965271,0.0,0.0019,-2.9333882331848145
8,0,partial_ot,0.3,-3.107314109802246,0.0125,0.0003,-12.714934349060059
8,0,partial_ot,1.0,-8.922170639038086,0.3113,0.0,-80.596435546875
8,0,reverse_kl,1.0,-0.3503318727016449,0.0,0.0579,-4.340348243713379
8,0,unbalanced_ot,0.03,-0.6629237532615662,0.0,0.0066,0.7456701993942261
8,0,unbalanced_ot,0.05,-0.6647636890411377,0.0,0.005,0.9868195652961731
8,0,unbalanced_ot,0.1,-0.6581471562385559,0.0,0.0058,0.6939267516136169
8,0,unbalanced_ot,0.3,-0.6624835729598999,0.0,0.0051,2.146023988723755
8,0,unbalanced_ot,1.0,-1.2631701231002808,0.0004,0.0023,7.144397735595703
8,0,wasserstein,0.03,-0.6629037857055664,0.0,0.0057,0.8759036064147949
8,0,wasserstein,0.05,-0.6646905541419983,0.0,0.0055,1.5407419204711914
8,0,wasserstein,0.1,-0.6694445013999939,0.0,0.0054,1.8915777206420898
8,0,wasserstein,0.3,-0.8062961101531982,0.0,0.0045,4.028690814971924
8,0,wasserstein,1.0,-2.055603504180908,0.0157,0.0016,11.762505531311035
8,1,bc,1.0,-2.1079280376434326,0.0228,0.0021,5.8856730461120605
8,1,forward_kl,1.0,-0.5568676590919495,0.0,0.0102,-2.6636300086975098
8,1,l2_constraint,0.03,-0.654114305973053,0.0,0.0055,1.229372262954712
8,1,l2_constraint,0.05,-0.6637134552001953,0.0,0.0053,1.3475478887557983
8,1,l2_constraint,0.1,-0.6597634553909302,0.0,0.0048,1.8440721035003662
8,1,l2_constraint,0.3,-0.6630725860595703,0.0,0.0069,4.654505729675293
8,1,l2_constraint,1.0,-0.6672323346138,0.0,0.0071,14.255810737609863
8,1,partial_ot,0.03,-0.6853461861610413,0.0,0.005,-0.3050890564918518
8,1,partial_ot,0.05,-1.028426170349121,0.0,0.0008,-1.2683582305908203
8,1,partial_ot,0.1,-1.1811364889144897,0.0,0.0017,-3.162485361099243
8,1,partial_ot,0.3,-3.1962366104125977,0.0051,0.0003,-14.947179794311523
8,1,partial_ot,1.0,-6.54347038269043,0.2335,0.0,-60.75628662109375
8,1,reverse_kl,1.0,-0.42327040433883667,0.0,0.0314,8.565346717834473
8,1,unbalanced_ot,0.03,-0.6603196263313293,0.0,0.0067,1.0694626569747925
8,1,unbalanced_ot,0.05,-0.6611717939376831,0.0,0.0055,0.8945195078849792
8,1,unbalanced_ot,0.1,-0.655153751373291,0.0,0.0055,0.7458581328392029
8,1,unbalanced_ot,0.3,-0.6697039604187012,0.0,0.0051,2.189234972000122
8,1,unbalanced_ot,1.0,-1.2706516981124878,0.0002,0.0018,6.62522554397583
8,1,wasserstein,0.03,-0.667843759059906,0.0,0.0057,1.3660316467285156
8,1,wasserstein,0.05,-0.6612353324890137,0.0,0.0054,1.197904109954834
8,1,wasserstein,0.1,-0.6694446802139282,0.0,0.0063,1.7264678478240967
8,1,wasserstein,0.3,-0.8119516372680664,0.0,0.0029,3.673546314239502
8,1,wasserstein,1.0,-2.0515079498291016,0.0163,0.0012,11.042304039001465
8,2,bc,1.0,-2.1201789379119873,0.0227,0.0014,5.895840167999268
8,2,forward_kl,1.0,-0.5308647751808167,0.0,0.0133,-2.9609591960906982
8,2,l2_constraint,0.03,-0.6637635827064514,0.0,0.0064,1.5129815340042114
8,2,l2_constraint,0.05,-0.6544602513313293,0.0,0.0058,1.2330758571624756
8,2,l2_constraint,0.1,-0.6584425568580627,0.0,0.0047,2.0115599632263184
8,2,l2_constraint,0.3,-0.6677525639533997,0.0,0.0051,4.9330973625183105
8,2,l2_constraint,1.0,-0.6610719561576843,0.0,0.006,15.383255004882812
8,2,partial_ot,0.03,-0.6868094801902771,0.0,0.0048,-0.464886873960495
8,2,partial_ot,0.05,-0.9842612147331238,0.0,0.0017,-1.8174481391906738
8,2,partial_ot,0.1,-1.3514795303344727,0.0,0.0003,-3.0891828536987305
8,2,partial_ot,0.3,-2.8468856811523438,0.0165,0.0003,-14.59483814239502
8,2,partial_ot,1.0,-8.127531051635742,0.2857,0.0001,-68.59986114501953
8,2,reverse_kl,1.0,-0.3802658021450043,0.0,0.0438,-3.8762993812561035
8,2,unbalanced_ot,0.03,-0.6614075899124146,0.0,0.0076,0.8839877843856812
8,2,unbalanced_ot,0.05,-0.6579701900482178,0.0,0.0044,0.8184061050415039
8,2,unbalanced_ot,0.1,-0.6612151265144348,0.0,0.0055,1.3705052137374878
8,2,unbalanced_ot,0.3,-0.6600006818771362,0.0,0.0044,2.1595754623413086
8,2,unbalanced_ot,1.0,-1.2416340112686157,0.0004,0.0024,6.47573184967041
8,2,wasserstein,0.03,-0.6653891205787659,0.0,0.0073,1.2611045837402344
8,2,wasserstein,0.05,-0.6636641621589661,0.0,0.0049,1.064747929573059
8,2,wasserstein,0.1,-0.6711300015449524,0.0,0.0053,2.0806174278259277
8,2,wasserstein,0.3,-0.8229712843894958,0.0,0.0038,3.786468267440796
8,2,wasserstein,1.0,-1.9786062240600586,0.0125,0.0011,11.245268821716309
