dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
8,1,reverse_kl,1.0,-0.8690869212150574,0.0,0.0048,-0.08500775694847107
8,1,unbalanced_ot,0.03,-0.6618515849113464,0.0,0.0,0.9978508949279785
8,1,unbalanced_ot,0.05,-0.6632699370384216,0.0,0.0,1.1703810691833496
8,1,unbalanced_ot,0.1,-0.6545644402503967,0.0,0.0,1.5577566623687744
8,1,unbalanced_ot,0.3,-0.6886489987373352,0.0,0.0,3.1729252338409424
8,1,unbalanced_ot,1.0,-2.794487953186035,0.0197,0.0,14.555299758911133
8,1,wasserstein,0.03,-0.671122133731842,0.0,0.0001,1.364991307258606
8,1,wasserstein,0.05,-0.6680487990379333,0.0,0.0,1.957821249961853
8,1,wasserstein,0.1,-0.6740283966064453,0.0,0.0,2.9785172939300537
8,1,wasserstein,0.3,-1.207790732383728,0.0,0.0004,7.089663028717041
8,1,wasserstein,1.0,-3.277076482772827,0.0315,0.0001,19.674171447753906
8,2,bc,1.0,-2.022716522216797,0.0066,0.0005,8.409217834472656
8,2,forward_kl,1.0,-0.9786497354507446,0.0001,0.002,-0.3991438150405884
8,2,l2_constraint,0.03,-0.6593717932701111,0.0,0.0,1.39133882522583
8,2,l2_constraint,0.05,-0.6563365459442139,0.0,0.0,1.8185722827911377
8,2,l2_constraint,0.1,-0.658812403678894,0.0,0.0,3.4513258934020996
8,2,l2_constraint,0.3,-0.6680766344070435,0.0,0.0,8.61970043182373
8,2,l2_constraint,1.0,-0.6702995896339417,0.0,0.0,26.03558921813965
8,2,partial_ot,0.03,-0.7308293581008911,0.0,0.0002,0.4155358076095581
8,2,partial_ot,0.05,-0.7801498770713806,0.0,0.0002,-0.10106641054153442
8,2,partial_ot,0.1,-1.0108866691589355,0.0,0.0003,-0.7029663920402527
8,2,partial_ot,0.3,-3.036041736602783,0.0,0.0002,-11.837821960449219
8,2,partial_ot,1.0,-8.138845443725586,0.199,0.0,-78.04095458984375
8,2,reverse_kl,1.0,-0.8557575941085815,0.0,0.0064,-1.0454283952713013
8,2,unbalanced_ot,0.03,-0.6659671664237976,0.0,0.0,0.9258316159248352
8,2,unbalanced_ot,0.05,-0.6567651629447937,0.0,0.0,1.0943236351013184
8,2,unbalanced_ot,0.1,-0.6640224456787109,0.0,0.0,1.647270679473877
8,2,unbalanced_ot,0.3,-0.6879028081893921,0.0,0.0,3.211973190307617
8,2,unbalanced_ot,1.0,-2.8678905963897705,0.0207,0.0004,14.36626148223877
8,2,wasserstein,0.03,-0.6645094752311707,0.0,0.0,1.4987642765045166
8,2,wasserstein,0.05,-0.6672210097312927,0.0,0.0,1.9379096031188965
8,2,wasserstein,0.1,-0.6841563582420349,0.0,0.0,3.1733529567718506
8,2,wasserstein,0.3,-1.210667371749878,0.0001,0.0002,6.767245769500732
8,2,wasserstein,1.0,-3.2757065296173096,0.0335,0.0001,20.717971801757812
